collection,title,date,description,type,spatial,subject,source,identifier,file
District Consolidation Records,Page 94 - Central Rural Schools,,Extracted table showing district consolidation data for Page 94 - Central Rural Schools.,Dataset,,District Consolidation; Tables,NYS Archives District Consolidation Data,table_page_94,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/tables/thumbs/District-Consolidation-Data_100-116_page_94.jpg
District Consolidation Records,Page 95 - Union Free Schools,,Extracted table showing district consolidation data for Page 95 - Union Free Schools.,Dataset,,District Consolidation; Tables,NYS Archives District Consolidation Data,table_page_95,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/tables/thumbs/District-Consolidation-Data_100-116_page_95.jpg
District Consolidation Records,Page 96 - Consolidated Districts,,Extracted table showing district consolidation data for Page 96 - Consolidated Districts.,Dataset,,District Consolidation; Tables,NYS Archives District Consolidation Data,table_page_96,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/tables/thumbs/District-Consolidation-Data_100-116_page_96.jpg
District Consolidation Records,Page 97 - Central Rural Schools,,Extracted table showing district consolidation data for Page 97 - Central Rural Schools.,Dataset,,District Consolidation; Tables,NYS Archives District Consolidation Data,table_page_97,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/tables/thumbs/District-Consolidation-Data_100-116_page_97.jpg
District Consolidation Records,Page 98 - Union Free Schools,,Extracted table showing district consolidation data for Page 98 - Union Free Schools.,Dataset,,District Consolidation; Tables,NYS Archives District Consolidation Data,table_page_98,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/tables/thumbs/District-Consolidation-Data_100-116_page_98.jpg
District Consolidation Records,Page 99 - Union Free Schools,,Extracted table showing district consolidation data for Page 99 - Union Free Schools.,Dataset,,District Consolidation; Tables,NYS Archives District Consolidation Data,table_page_99,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/tables/thumbs/District-Consolidation-Data_100-116_page_99.jpg
District Consolidation Records,Page 100 - Consolidated Districts,,Extracted table showing district consolidation data for Page 100 - Consolidated Districts.,Dataset,,District Consolidation; Tables,NYS Archives District Consolidation Data,table_page_100,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/tables/thumbs/District-Consolidation-Data_100-116_page_100.jpg
District Consolidation Records,Page 101 - Consolidated Districts,,Extracted table showing district consolidation data for Page 101 - Consolidated Districts.,Dataset,,District Consolidation; Tables,NYS Archives District Consolidation Data,table_page_101,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/tables/thumbs/District-Consolidation-Data_100-116_page_101.jpg
District Consolidation Records,Page 102 - Union Free Schools,,Extracted table showing district consolidation data for Page 102 - Union Free Schools.,Dataset,,District Consolidation; Tables,NYS Archives District Consolidation Data,table_page_102,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/tables/thumbs/District-Consolidation-Data_100-116_page_102.jpg
District Consolidation Records,Page 103 - Union Free Schools,,Extracted table showing district consolidation data for Page 103 - Union Free Schools.,Dataset,,District Consolidation; Tables,NYS Archives District Consolidation Data,table_page_103,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/tables/thumbs/District-Consolidation-Data_100-116_page_103.jpg
District Consolidation Records,Page 104 - Consolidated Districts,,Extracted table showing district consolidation data for Page 104 - Consolidated Districts.,Dataset,,District Consolidation; Tables,NYS Archives District Consolidation Data,table_page_104,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/tables/thumbs/District-Consolidation-Data_100-116_page_104.jpg
District Consolidation Records,Page 105 - Union Free Schools,,Extracted table showing district consolidation data for Page 105 - Union Free Schools.,Dataset,,District Consolidation; Tables,NYS Archives District Consolidation Data,table_page_105,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/tables/thumbs/District-Consolidation-Data_100-116_page_105.jpg
District Consolidation Records,Page 106 - Unknown,,Extracted table showing district consolidation data for Page 106 - Unknown.,Dataset,,District Consolidation; Tables,NYS Archives District Consolidation Data,table_page_106,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/tables/thumbs/District-Consolidation-Data_100-116_page_106.jpg
District Consolidation Records,Page 107 - Union Free Schools,,Extracted table showing district consolidation data for Page 107 - Union Free Schools.,Dataset,,District Consolidation; Tables,NYS Archives District Consolidation Data,table_page_107,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/tables/thumbs/District-Consolidation-Data_100-116_page_107.jpg
District Consolidation Records,Page 108 - Town School Units,,Extracted table showing district consolidation data for Page 108 - Town School Units.,Dataset,,District Consolidation; Tables,NYS Archives District Consolidation Data,table_page_108,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/tables/thumbs/District-Consolidation-Data_100-116_page_108.jpg
District Consolidation Records,Page 109 - Consolidated Districts,,Extracted table showing district consolidation data for Page 109 - Consolidated Districts.,Dataset,,District Consolidation; Tables,NYS Archives District Consolidation Data,table_page_109,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/tables/thumbs/District-Consolidation-Data_100-116_page_109.jpg
District Consolidation Records,Page 110 - Central Rural Schools,,Extracted table showing district consolidation data for Page 110 - Central Rural Schools.,Dataset,,District Consolidation; Tables,NYS Archives District Consolidation Data,table_page_110,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/tables/thumbs/District-Consolidation-Data_100-116_page_110.jpg
District Consolidation Records,Page 111 - Central Rural Schools,,Extracted table showing district consolidation data for Page 111 - Central Rural Schools.,Dataset,,District Consolidation; Tables,NYS Archives District Consolidation Data,table_page_111,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/tables/thumbs/District-Consolidation-Data_100-116_page_111.jpg
District Consolidation Records,Page 112 - Union Free Schools,,Extracted table showing district consolidation data for Page 112 - Union Free Schools.,Dataset,,District Consolidation; Tables,NYS Archives District Consolidation Data,table_page_112,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/tables/thumbs/District-Consolidation-Data_100-116_page_112.jpg
District Consolidation Records,Page 113 - Town School Units,,Extracted table showing district consolidation data for Page 113 - Town School Units.,Dataset,,District Consolidation; Tables,NYS Archives District Consolidation Data,table_page_113,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/tables/thumbs/District-Consolidation-Data_100-116_page_113.jpg
District Consolidation Records,Page 114 - Consolidated Districts,,Extracted table showing district consolidation data for Page 114 - Consolidated Districts.,Dataset,,District Consolidation; Tables,NYS Archives District Consolidation Data,table_page_114,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/tables/thumbs/District-Consolidation-Data_100-116_page_114.jpg
District Consolidation Records,Page 115 - Central Rural Schools,,Extracted table showing district consolidation data for Page 115 - Central Rural Schools.,Dataset,,District Consolidation; Tables,NYS Archives District Consolidation Data,table_page_115,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/tables/thumbs/District-Consolidation-Data_100-116_page_115.jpg
District Consolidation Records,Page 116 - Town School Units,,Extracted table showing district consolidation data for Page 116 - Town School Units.,Dataset,,District Consolidation; Tables,NYS Archives District Consolidation Data,table_page_116,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/tables/thumbs/District-Consolidation-Data_100-116_page_116.jpg
District Consolidation Records,Page 2 - Consolidated Districts,,Extracted table showing district consolidation data for Page 2 - Consolidated Districts.,Dataset,,District Consolidation; Tables,NYS Archives District Consolidation Data,table_page_2,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/tables/thumbs/District-Consolidation-Data_100-116_page_2.jpg
NYS Teachers' Association,1845?,1845?,"The New York State Teachers' Association

present form, in the belief that they were possessed of enough common interests to justify an attempt to work out their purposes in a body.

Other professions do so. Lawyers and doctors are civic faculties to be reckoned with because of unity of effort. Manufacturers, merchants and laborers co-operate for their common ends. By various forms of association control, fruit growers have immensely improved their products and their marketing. Farmers even are ...",Text,,New York State Teachers Association document; 1840s,NYS Teachers' Association Proceedings,S0033_06,https://raw.githubusercontent.com/zmuhls/csa/main/raw/scans/img/IMG_0625.jpeg
NYS Teachers' Association,1855,1855,"```
Where Do We Stand:

AN ADDRESS

BY THE
New York State Teachers' Association,

AT

UTICA, THURSDAY, AUGUST 2, 1855.

BY DAVID B. SCOTT, A.M.

PUBLISHED BY ORDER OF THE ASSOCIATION.
WILLIAM H. BOWEN, PUBLISHING AGENT.
ALBANY.
1855.
```",Text,,Address by David R. Scott for New York State Teachers' Association; 1850s,NYS Teachers' Association Proceedings,S0014_005,https://raw.githubusercontent.com/zmuhls/csa/main/raw/scans/img/IMG_3337.jpeg
NYS Teachers' Association,"1881 — Saratoga, New York",1881,"```
REPORT OF THE PROCEEDINGS
OF THE
THIRTY-SIXTH ANNUAL SESSION
OF THE
NEW YORK STATE
Teachers' Association,
HELD AT
SARATOGA, JULY 5, 6 AND 7, 1881.

SYRACUSE, N. Y:
PRINTED AT THE OFFICE OF THE SCHOOL BULLETIN,
C. W. BARDEEN, PUBLISHER,
1881.
```

---

REPORT OF THE PROCEEDINGS  
OF THE  
THIRTY-SEVENTH ANNUAL SESSION  
OF THE  
NEW YORK STATE  
Teachers' Association,  

HELD AT  
YONKERS JULY, 5, 6, AND 7, 1882.  

SYRACUSE, N.Y.:  
PRINTED AT THE OFFICE OF THE SCHOOL BULLETIN,  
C. W. BARDE...",Text,"Saratoga, New York","Report of the Proceedings of the Thirty-Sixth Annual Session of the New York State Teachers' Association; 1880s; Saratoga, New York",NYS Archives District Consolidation Data,CG0004,https://raw.githubusercontent.com/zmuhls/csa/main/raw/scans/img/IMG_0694.jpeg
NYS Teachers' Association,"1882 — Yonkers, New York",1882,"```
REPORT OF THE PROCEEDINGS
OF THE
THIRTY-SIXTH ANNUAL SESSION
OF THE
NEW YORK STATE
Teachers' Association,
HELD AT
SARATOGA, JULY 5, 6 AND 7, 1881.

SYRACUSE, N. Y:
PRINTED AT THE OFFICE OF THE SCHOOL BULLETIN,
C. W. BARDEEN, PUBLISHER,
1881.
```

---

REPORT OF THE PROCEEDINGS  
OF THE  
THIRTY-SEVENTH ANNUAL SESSION  
OF THE  
NEW YORK STATE  
Teachers' Association,  

HELD AT  
YONKERS JULY, 5, 6, AND 7, 1882.  

SYRACUSE, N.Y.:  
PRINTED AT THE OFFICE OF THE SCHOOL BULLETIN,  
C. W. BARDE...",Text,"Yonkers, New York","Report of the Proceedings of the Thirty-Sixth Annual Session of the New York State Teachers' Association; 1880s; Yonkers, New York",NYS Archives District Consolidation Data,CG0004,https://raw.githubusercontent.com/zmuhls/csa/main/raw/scans/img/IMG_0707.jpeg
